time_sec,value
22.484121,138.831863
22.611150,141.569099
22.738179,141.569099
22.865208,141.740176
22.992237,141.740176
23.119266,141.740176
23.246295,141.740176
23.373324,141.740176
23.500353,141.740176
23.627382,141.740176
23.754411,141.740176
23.881440,139.302326
24.008469,139.302326
24.135498,138.746325
24.262526,138.746325
24.389555,138.660786
24.516584,138.660786
24.643613,137.634322
24.770642,137.634322
24.897671,137.634322
25.024700,137.634322
25.151729,139.259556
25.278758,139.259556
25.405787,139.302326
25.532816,139.302326
25.659845,139.302326
25.786874,139.302326
25.913903,139.302326
26.040932,139.302326
26.167960,139.302326
26.294989,139.302326
26.422018,138.489709
26.549047,138.489709
26.676076,138.917402
26.803105,138.917402
26.930134,138.917402
27.057163,138.917402
27.184192,138.917402
27.311221,138.917402
27.438250,138.917402
27.565279,138.917402
29.216655,138.660786
29.343684,138.660786
29.470713,138.660786
29.597742,138.660786
29.724771,138.660786
29.851800,138.660786
29.978829,138.660786
30.105857,138.660786
30.232886,140.970329
30.359915,140.970329
30.486944,140.970329
30.613973,140.970329
30.741002,140.970329
30.868031,140.970329
30.995060,140.970329
31.122089,140.970329
31.249118,140.970329
31.376147,140.970329
31.757234,139.302326
31.884263,139.302326
32.011291,139.302326
32.138320,139.302326
32.265349,139.302326
32.392378,139.302326
32.519407,139.302326
32.646436,139.302326
33.535639,143.536488
33.662668,143.536488
33.789697,143.536488
33.916725,143.536488
34.043754,143.536488
34.170783,143.536488
34.297812,143.536488
34.424841,143.536488
34.551870,143.536488
34.678899,143.536488
34.805928,141.996792
34.932957,141.996792
35.059986,144.049719
35.187015,144.049719
35.314044,144.349105
35.441073,144.349105
35.568102,144.349105
35.695131,144.349105
35.822159,144.349105
35.949188,144.349105
36.076217,144.349105
36.203246,144.349105
36.330275,144.349105
36.457304,144.349105
36.584333,144.349105
36.711362,144.349105
36.838391,144.349105
36.965420,144.349105
37.092449,144.349105
37.219478,144.349105
37.346507,144.349105
37.473536,144.349105
37.600565,144.349105
37.727594,144.349105
37.854622,144.049719
37.981651,144.049719
38.108680,144.049719
38.235709,144.049719
38.362738,144.049719
38.489767,144.049719
38.616796,143.194333
38.743825,143.194333
38.870854,143.194333
38.997883,143.194333
39.124912,141.483561
39.251941,141.483561
39.378970,139.002940
39.505999,139.002940
39.633028,139.002940
39.760056,139.002940
39.887085,138.917402
40.014114,138.917402
40.141143,134.127239
40.268172,134.127239
40.395201,134.127239
40.522230,134.127239
40.649259,134.127239
40.776288,134.127239
40.903317,133.614007
41.030346,133.614007
41.157375,133.614007
41.284404,133.614007
41.411433,132.587543
41.538462,132.587543
45.857445,139.302326
45.984474,139.302326
46.111503,139.302326
46.238532,139.302326
46.365561,139.302326
46.492590,139.302326
46.619619,139.302326
46.746648,139.302326
46.873677,139.302326
47.000706,139.302326
47.127735,139.302326
47.254764,139.302326
47.381793,139.302326
48.525053,142.253408
48.652082,142.253408
48.779111,142.253408
48.906140,142.253408
49.033169,142.253408
49.160198,142.253408
49.287227,142.253408
49.414255,142.253408
49.541284,142.338947
49.668313,142.338947
49.795342,143.279872
49.922371,143.279872
50.049400,143.279872
50.176429,143.279872
50.303458,143.279872
50.430487,143.279872
50.557516,143.279872
50.684545,143.279872
50.811574,143.279872
50.938603,143.279872
51.065632,143.279872
51.192661,143.279872
51.319689,142.253408
51.446718,142.253408
51.573747,142.253408
51.700776,142.253408
51.827805,142.253408
51.954834,142.253408
52.081863,142.253408
52.208892,142.253408
52.335921,142.167870
52.462950,142.167870
52.589979,139.302326
52.717008,139.302326
52.844037,139.302326
52.971066,139.302326
53.098095,139.302326
53.225124,139.302326
53.352152,139.302326
53.479181,139.302326
53.606210,139.302326
53.733239,139.302326
53.860268,139.302326
53.987297,139.302326
54.114326,139.302326
54.241355,139.302326
54.368384,139.002940
54.495413,139.002940
54.622442,139.002940
54.749471,139.002940
54.876500,138.917402
55.003529,138.917402
55.130558,138.831863
55.257586,138.831863
55.384615,138.233093
55.511644,138.233093
55.638673,138.233093
55.765702,138.233093
55.892731,138.233093
56.019760,138.233093
56.146789,138.233093
56.273818,138.233093
56.400847,138.233093
56.527876,138.233093
56.654905,137.976477
56.781934,137.976477
56.908963,139.174018
57.035992,139.174018
57.163020,142.253408
57.290049,142.253408
57.417078,142.253408
57.544107,142.253408
57.671136,142.338947
57.798165,142.338947
57.925194,142.338947
58.052223,142.338947
58.179252,142.338947
58.306281,142.338947
58.433310,142.338947
58.560339,142.338947
58.687368,139.302326
58.814397,139.302326
58.941426,139.302326
59.068454,139.302326
59.195483,139.302326
59.322512,139.302326
59.449541,139.302326
59.576570,139.302326
59.703599,138.575247
59.830628,138.575247
59.957657,138.917402
60.084686,138.917402
60.211715,139.302326
60.338744,139.302326
60.465773,139.302326
60.592802,139.302326
60.719831,142.510024
60.846860,142.510024
60.973888,142.510024
61.100917,142.510024
61.227946,142.510024
61.354975,142.510024
61.482004,142.510024
61.609033,142.510024
61.736062,142.510024
61.863091,142.510024
61.990120,142.338947
62.117149,142.338947
62.244178,143.536488
62.371207,143.536488
62.498236,143.622026
62.625265,143.622026
62.752294,143.622026
62.879323,143.622026
63.006351,143.622026
63.133380,143.622026
63.260409,143.622026
63.387438,143.622026
63.514467,143.536488
63.641496,143.536488
63.768525,143.365410
63.895554,143.365410
64.022583,141.740176
64.149612,141.740176
64.276641,141.740176
64.403670,141.740176
64.530699,141.740176
64.657728,141.740176
64.784757,139.302326
64.911785,139.302326
65.038814,139.302326
65.165843,139.302326
65.292872,139.302326
65.419901,139.302326
65.546930,139.302326
65.673959,139.302326
65.800988,143.707565
65.928017,143.707565
66.055046,143.793103
66.182075,143.793103
66.309104,143.793103
66.436133,143.793103
66.563162,143.793103
66.690191,143.793103
66.817219,143.793103
66.944248,143.793103
67.071277,143.964181
67.198306,143.964181
67.325335,144.049719
67.452364,144.049719
67.579393,144.049719
67.706422,144.049719
67.833451,144.220797
67.960480,144.220797
68.087509,144.306335
68.214538,144.306335
68.341567,144.306335
68.468596,144.306335
68.595625,144.306335
68.722653,144.306335
68.849682,144.306335
68.976711,144.306335
69.103740,144.306335
69.230769,144.306335
69.357798,144.049719
69.484827,144.049719
69.611856,144.049719
69.738885,144.049719
69.865914,144.049719
69.992943,144.049719
70.119972,143.793103
70.247001,143.793103
70.374030,143.793103
70.501059,143.793103
70.628088,144.349105
70.755116,144.349105
70.882145,144.349105
71.009174,144.349105
71.136203,146.273724
71.263232,146.273724
71.390261,146.273724
71.517290,146.273724
71.644319,146.273724
71.771348,146.273724
71.898377,146.273724
72.025406,146.273724
72.152435,149.096498
72.279464,149.096498
72.406493,149.096498
72.533522,149.096498
72.660550,149.096498
72.787579,149.096498
72.914608,149.096498
73.041637,149.096498
73.168666,149.096498
73.295695,149.096498
73.422724,149.395883
73.549753,149.395883
73.676782,149.395883
73.803811,149.395883
73.930840,149.395883
74.057869,149.395883
74.184898,149.395883
74.311927,149.395883
74.438956,149.395883
74.565984,149.395883
74.693013,149.395883
74.820042,149.395883
74.947071,149.395883
75.074100,149.395883
75.201129,149.182037
75.328158,149.182037
75.455187,149.182037
75.582216,149.182037
75.709245,149.182037
75.836274,149.182037
75.963303,149.096498
76.090332,149.096498
76.217361,149.010960
76.344390,149.010960
76.471418,149.010960
76.598447,149.010960
76.725476,149.010960
76.852505,149.010960
76.979534,149.010960
77.106563,149.010960
77.995766,149.395883
78.122795,149.395883
78.249824,149.395883
78.376853,149.395883
78.503881,149.395883
78.630910,149.395883
78.757939,149.395883
78.884968,149.395883
79.011997,149.395883
79.139026,149.395883
79.266055,149.395883
79.393084,149.395883
79.520113,149.395883
79.647142,149.395883
79.774171,149.395883
79.901200,149.395883
80.028229,149.395883
80.155258,149.395883
80.282287,149.395883
80.409315,149.395883
80.536344,148.583267
80.663373,148.583267
80.790402,148.583267
80.917431,148.583267
81.044460,148.668805
81.171489,148.668805
81.298518,148.668805
81.425547,148.668805
81.552576,148.668805
81.679605,148.668805
81.806634,148.668805
81.933663,148.668805
83.076923,148.925421
83.203952,148.925421
83.330981,148.925421
83.458010,148.925421
83.585039,149.395883
83.712068,149.395883
83.839097,149.395883
83.966126,149.395883
84.093155,149.395883
84.220183,149.395883
84.347212,149.395883
84.474241,149.395883
85.871560,149.395883
85.998589,149.395883
86.125618,149.395883
86.252646,149.395883
86.379675,149.395883
86.506704,149.395883
86.633733,149.395883
86.760762,149.395883
86.887791,149.395883
87.014820,149.395883
87.141849,149.395883
87.268878,149.395883
87.395907,152.346966
87.522936,152.346966
87.649965,152.432505
87.776994,152.432505
87.904023,152.432505
88.031052,152.432505
88.158080,152.432505
88.285109,152.432505
88.412138,152.432505
88.539167,152.432505
88.666196,152.603582
88.793225,152.603582
88.920254,152.603582
89.047283,152.603582
89.174312,153.544507
89.301341,153.544507
89.428370,153.544507
89.555399,153.544507
89.682428,153.715584
89.809457,153.715584
89.936486,153.715584
90.063514,153.715584
90.190543,153.715584
90.317572,153.715584
90.444601,153.715584
90.571630,153.715584
90.698659,153.715584
90.825688,153.715584
90.952717,153.715584
91.079746,153.715584
91.206775,153.630045
91.333804,153.630045
91.460833,153.373430
91.587862,153.373430
91.714891,153.373430
91.841920,153.373430
91.968948,153.031275
92.095977,153.031275
92.223006,154.442662
92.350035,154.442662
92.477064,156.794975
92.604093,156.794975
92.731122,156.794975
92.858151,156.794975
92.985180,156.794975
93.112209,156.794975
93.239238,156.794975
93.366267,156.794975
93.493296,156.794975
93.620325,156.794975
93.747354,156.794975
93.874382,156.794975
94.001411,156.794975
94.128440,156.794975
94.255469,156.794975
94.382498,156.794975
94.509527,156.794975
94.636556,156.794975
94.763585,161.927292
94.890614,161.927292
95.017643,162.269447
95.144672,162.269447
95.271701,162.269447
95.398730,162.269447
95.525759,162.269447
95.652788,162.269447
95.779817,162.269447
95.906845,162.269447
96.033874,162.183908
96.160903,162.183908
96.287932,159.489441
96.414961,159.489441
96.541990,164.322374
96.669019,164.322374
96.796048,169.839615
96.923077,169.839615
97.050106,169.839615
97.177135,169.839615
97.304164,169.839615
97.431193,169.839615
97.558222,169.839615
97.685251,169.839615
97.812279,169.839615
97.939308,169.839615
98.066337,169.839615
98.193366,169.839615
98.320395,169.839615
102.385321,159.489441
102.512350,159.489441
102.639379,159.489441
102.766408,159.489441
102.893437,159.489441
103.020466,159.489441
103.147495,159.489441
103.274524,159.489441
103.401553,159.489441
103.528582,159.489441
103.655610,159.489441
103.782639,159.489441
103.909668,159.489441
104.036697,159.489441
104.163726,162.183908
104.290755,162.183908
104.417784,162.183908
104.544813,162.183908
104.671842,162.183908
104.798871,162.183908
104.925900,162.183908
105.052929,162.183908
106.958363,162.354985
107.085392,162.354985
107.212421,162.354985
107.339450,162.354985
107.466478,162.354985
107.593507,162.354985
107.720536,162.354985
107.847565,162.354985
107.974594,162.098369
108.101623,162.098369
108.228652,162.098369
108.355681,162.098369
108.482710,162.098369
108.609739,162.098369
108.736768,162.098369
108.863797,162.098369
108.990826,162.098369
109.117855,162.098369
109.244884,162.098369
109.371912,162.098369
109.498941,158.676824
109.625970,158.676824
109.752999,158.078054
109.880028,158.078054
110.007057,157.222668
110.134086,157.222668
110.261115,154.442662
110.388144,154.442662
110.515173,154.442662
110.642202,154.442662
110.769231,154.442662
110.896260,154.442662
111.023289,148.412189
111.150318,148.412189
111.277347,144.135258
111.404375,144.135258
111.531404,144.135258
111.658433,144.135258
111.785462,144.135258
111.912491,144.135258
112.039520,143.707565
112.166549,143.707565
112.293578,141.226945
112.420607,141.226945
112.547636,141.226945
112.674665,141.226945
112.801694,141.226945
112.928723,141.226945
113.055752,143.622026
113.182781,143.622026
113.309809,143.793103
113.436838,143.793103
113.563867,143.793103
113.690896,143.793103
113.817925,143.793103
113.944954,143.793103
114.071983,143.793103
114.199012,143.793103
114.326041,143.793103
114.453070,143.793103
114.580099,143.793103
114.707128,143.793103
114.834157,142.338947
114.961186,142.338947
115.088215,142.338947
115.215243,142.338947
115.342272,142.253408
115.469301,142.253408
115.596330,143.279872
115.723359,143.279872
115.850388,144.349105
115.977417,144.349105
116.104446,144.349105
116.231475,144.349105
116.358504,144.349105
116.485533,144.349105
116.612562,144.349105
116.739591,144.349105
116.866620,144.349105
116.993649,144.349105
117.120677,144.349105
117.247706,144.349105
117.374735,144.349105
117.501764,144.349105
117.628793,144.349105
117.755822,144.349105
117.882851,148.241112
118.009880,148.241112
118.136909,148.412189
118.263938,148.412189
118.390967,148.412189
118.517996,148.412189
118.645025,148.583267
118.772054,148.583267
118.899083,149.395883
119.026112,149.395883
119.153140,149.395883
119.280169,149.395883
119.407198,149.395883
119.534227,149.395883
119.661256,151.662657
119.788285,151.662657
119.915314,151.662657
120.042343,151.662657
120.169372,152.860198
120.296401,152.860198
120.423430,152.945736
120.550459,152.945736
120.677488,152.945736
120.804517,152.945736
120.931546,152.945736
121.058574,152.945736
121.185603,152.945736
121.312632,152.945736
123.980240,159.190056
124.107269,159.190056
124.234298,159.489441
124.361327,159.489441
124.488356,159.489441
124.615385,159.489441
124.742414,159.489441
124.869442,159.489441
124.996471,159.489441
125.123500,159.489441
125.250529,159.489441
125.377558,159.489441
125.504587,159.489441
125.631616,159.489441
125.758645,159.489441
125.885674,159.489441
126.012703,159.275595
126.139732,159.275595
126.774876,159.446672
126.901905,159.446672
127.028934,159.446672
127.155963,159.446672
127.282992,162.012831
127.410021,162.012831
127.537050,162.098369
127.664079,162.098369
127.791108,162.098369
127.918137,162.098369
128.045166,162.953756
128.172195,162.953756
128.299224,163.466987
128.426253,163.466987
128.553282,163.638065
128.680311,163.638065
128.807339,164.621759
128.934368,164.621759
129.061397,164.621759
129.188426,164.621759
129.315455,164.621759
129.442484,164.621759
129.569513,164.621759
129.696542,164.621759
129.823571,164.621759
129.950600,164.621759
130.077629,164.621759
130.204658,164.621759
130.331687,164.621759
130.458716,164.621759
130.585745,164.621759
130.712773,164.621759
130.839802,164.621759
130.966831,164.621759
131.601976,164.621759
131.729005,164.621759
131.856034,164.621759
131.983063,164.621759
132.110092,164.621759
132.237121,164.621759
132.364150,164.621759
132.491179,164.621759
132.618207,164.621759
132.745236,164.621759
132.872265,164.621759
132.999294,164.621759
133.126323,164.621759
133.253352,164.621759
133.380381,164.621759
133.507410,164.621759
133.634439,164.621759
133.761468,164.621759
133.888497,164.621759
134.015526,164.621759
134.142555,164.621759
134.269584,164.621759
134.396613,164.621759
134.523641,164.621759
134.650670,166.375301
134.777699,166.375301
134.904728,166.460839
135.031757,166.460839
135.158786,166.460839
135.285815,166.460839
135.412844,166.460839
135.539873,166.460839
135.666902,166.460839
135.793931,166.460839
135.920960,166.460839
136.047989,166.460839
136.429076,168.941460
136.556104,168.941460
136.683133,168.941460
136.810162,168.941460
136.937191,168.941460
137.064220,168.941460
137.191249,168.941460
137.318278,168.941460
137.445307,168.941460
137.572336,168.941460
137.699365,168.428228
137.826394,168.428228
137.953423,168.428228
138.080452,168.428228
138.207481,168.000535
138.334510,168.000535
138.461538,167.658380
138.588567,167.658380
138.715596,167.658380
138.842625,167.658380
138.969654,167.658380
139.096683,167.658380
139.223712,167.658380
139.350741,167.658380
139.477770,167.401764
139.604799,167.401764
139.731828,167.401764
139.858857,167.401764
139.985886,167.401764
140.112915,167.401764
140.239944,167.316226
140.366972,167.316226
140.494001,168.171612
140.621030,168.171612
140.748059,168.684844
140.875088,168.684844
141.002117,168.684844
141.129146,168.684844
141.256175,168.684844
141.383204,168.684844
141.510233,168.684844
141.637262,168.684844
141.764291,168.684844
141.891320,168.684844
142.018349,168.599305
142.145378,168.599305
143.288638,167.658380
143.415667,167.658380
143.542696,167.914996
143.669725,167.914996
143.796754,167.914996
143.923783,167.914996
144.050812,167.914996
144.177841,167.914996
144.304869,167.914996
144.431898,167.914996
144.558927,173.218391
144.685956,173.218391
144.812985,173.218391
144.940014,173.218391
145.067043,173.218391
145.194072,173.218391
145.321101,173.218391
145.448130,173.218391
145.575159,173.218391
145.702188,173.218391
145.829217,173.218391
145.956246,173.218391
146.083275,169.839615
146.210303,169.839615
146.337332,169.839615
146.464361,169.839615
146.591390,167.316226
146.718419,167.316226
146.845448,168.171612
146.972477,168.171612
147.099506,168.171612
147.226535,168.171612
147.353564,168.171612
147.480593,168.171612
147.607622,169.711307
147.734651,169.711307
147.861680,169.839615
147.988709,169.839615
148.115737,169.839615
148.242766,169.839615
148.369795,169.839615
148.496824,169.839615
148.623853,169.839615
148.750882,169.839615
148.877911,169.839615
149.004940,169.839615
149.131969,167.487303
149.258998,167.487303
149.386027,167.487303
149.513056,167.487303
149.640085,167.487303
149.767114,167.487303
149.894143,164.621759
150.021171,164.621759
150.148200,169.112537
150.275229,169.112537
150.402258,169.198075
150.529287,169.198075
150.656316,169.198075
150.783345,169.198075
150.910374,169.198075
151.037403,169.198075
151.164432,169.198075
151.291461,169.198075
151.418490,169.625769
151.545519,169.625769
151.672548,169.839615
151.799577,169.839615
151.926606,169.839615
152.053634,169.839615
152.180663,169.839615
152.307692,169.839615
152.434721,169.839615
152.561750,169.839615
152.942837,169.839615
153.069866,169.839615
153.196895,169.839615
153.323924,169.839615
153.450953,169.839615
153.577982,169.839615
153.705011,171.507618
153.832040,171.507618
153.959068,171.507618
154.086097,171.507618
154.213126,171.507618
154.340155,171.507618
154.467184,171.507618
154.594213,171.507618
154.721242,169.839615
154.848271,169.839615
154.975300,169.839615
155.102329,169.839615
155.229358,169.839615
155.356387,169.839615
155.483416,169.839615
155.610445,169.839615
155.737474,169.839615
155.864502,169.839615
155.991531,169.454691
156.118560,169.454691
160.183486,169.198075
160.310515,169.198075
160.437544,169.198075
160.564573,169.454691
160.691602,169.454691
160.818631,169.625769
160.945660,169.625769
161.072689,169.625769
161.199718,169.625769
161.326747,169.625769
161.453776,169.625769
161.580805,169.625769
161.707833,169.625769
161.834862,173.218391
161.961891,173.218391
162.088920,173.218391
162.215949,173.218391
162.342978,173.218391
162.470007,173.218391
162.597036,173.218391
162.724065,173.218391
162.851094,173.218391
162.978123,173.218391
163.105152,173.218391
163.232181,173.218391
163.359210,173.218391
163.486239,173.218391
163.613267,171.935311
163.740296,171.935311
163.867325,172.448543
163.994354,172.448543
164.121383,172.448543
164.248412,172.448543
164.375441,172.448543
164.502470,172.448543
164.629499,172.448543
164.756528,172.448543
164.883557,172.448543
165.010586,172.448543
165.137615,172.448543
165.264644,172.448543
165.391673,172.448543
165.518701,172.448543
165.645730,172.448543
165.772759,172.448543
165.899788,172.448543
166.026817,172.448543
166.153846,172.448543
166.280875,172.448543
166.407904,172.448543
166.534933,172.448543
166.661962,169.839615
166.788991,169.839615
166.916020,173.731623
167.043049,173.731623
167.170078,174.244854
167.297107,174.244854
167.424135,174.244854
167.551164,174.244854
167.678193,174.244854
167.805222,174.244854
167.932251,174.244854
168.059280,174.244854
168.186309,174.244854
168.313338,174.244854
168.440367,174.073777
168.567396,174.073777
168.694425,172.876236
168.821454,172.876236
168.948483,172.705159
169.075512,172.705159
169.202541,172.705159
169.329570,172.705159
169.456598,172.619620
169.583627,172.619620
169.964714,171.678696
170.091743,171.678696
170.218772,171.678696
170.345801,171.678696
170.472830,171.678696
170.599859,171.678696
170.726888,171.678696
170.853917,171.678696
170.980946,169.839615
171.107975,169.839615
171.235004,169.711307
171.362032,169.711307
171.489061,169.711307
171.616090,169.711307
171.743119,169.711307
171.870148,169.711307
171.997177,169.711307
172.124206,169.711307
172.251235,169.711307
172.378264,169.711307
172.505293,169.625769
172.632322,169.625769
172.759351,168.428228
172.886380,168.428228
173.013409,168.428228
173.140438,168.428228
173.267466,164.621759
173.394495,164.621759
173.521524,164.621759
173.648553,164.621759
173.775582,164.621759
173.902611,164.621759
174.029640,164.621759
174.156669,164.621759
174.283698,163.809142
174.410727,163.809142
174.537756,163.381449
174.664785,163.381449
174.791814,158.163593
174.918843,158.163593
175.045872,157.393745
175.172900,157.393745
175.299929,156.709436
175.426958,156.709436
175.553987,156.709436
175.681016,156.709436
175.808045,153.373430
175.935074,153.373430
176.062103,153.373430
176.189132,153.373430
176.316161,152.518043
176.443190,152.518043
176.570219,149.096498
176.697248,149.096498
176.824277,149.010960
176.951306,149.010960
177.078335,146.872494
177.205363,146.872494
177.332392,146.872494
177.459421,146.872494
177.586450,146.102646
177.713479,146.102646
177.840508,143.964181
177.967537,143.964181
178.094566,144.349105
178.221595,144.349105
178.348624,144.349105
178.475653,144.349105
178.602682,144.349105
178.729711,144.349105
178.856740,144.349105
178.983769,144.349105
179.110797,144.349105
179.237826,144.349105
179.364855,144.349105
179.491884,144.349105
179.618913,144.349105
179.745942,144.349105
179.872971,139.302326
180.000000,139.302326
180.127029,139.302326
180.254058,139.302326
180.381087,139.302326
180.508116,139.302326
180.635145,139.302326
180.762174,139.302326
180.889203,139.302326
181.016231,139.302326
181.143260,139.302326
181.270289,139.302326
181.397318,139.302326
181.524347,139.302326
181.651376,139.302326
181.778405,139.302326
181.905434,139.302326
182.032463,139.302326
182.159492,139.302326
182.286521,139.302326
182.413550,139.302326
182.540579,139.302326
182.667608,139.302326
182.794637,139.302326
182.921665,139.302326
183.048694,139.302326
183.175723,139.302326
183.302752,139.302326
183.429781,134.212777
183.556810,134.212777
183.683839,133.956161
183.810868,133.956161
183.937897,133.870623
184.064926,133.870623
184.446013,133.357391
184.573042,133.357391
184.700071,133.442930
184.827100,133.442930
184.954128,136.351243
185.081157,136.351243
185.208186,136.436782
185.335215,136.436782
185.462244,136.950013
185.589273,136.950013
185.716302,136.950013
185.843331,136.950013
185.970360,137.463245
186.097389,137.463245
186.224418,138.831863
186.351447,138.831863
186.478476,138.831863
186.605505,138.831863
186.732534,138.831863
186.859562,138.831863
186.986591,143.793103
187.113620,143.793103
187.240649,143.793103
187.367678,143.793103
187.494707,143.793103
187.621736,143.793103
187.748765,143.793103
187.875794,143.793103
188.002823,143.793103
188.129852,143.793103
188.256881,143.793103
188.383910,143.793103
188.510939,143.622026
188.637968,143.622026
188.764996,143.536488
188.892025,143.536488
189.019054,143.707565
189.146083,143.707565
189.273112,144.306335
189.400141,144.306335
189.527170,144.306335
189.654199,144.306335
189.781228,144.349105
189.908257,144.349105
190.035286,144.349105
190.162315,144.349105
190.289344,144.349105
190.416373,144.349105
190.543402,144.349105
190.670430,144.349105
190.797459,144.349105
190.924488,144.349105
191.051517,142.338947
191.178546,142.338947
191.305575,142.338947
191.432604,142.338947
191.559633,142.253408
191.686662,142.253408
192.067749,142.852179
192.194778,142.852179
192.321807,143.536488
192.448836,143.536488
192.575865,144.349105
192.702893,144.349105
192.829922,144.349105
192.956951,144.349105
193.083980,144.349105
193.211009,144.349105
193.338038,144.349105
193.465067,144.349105
193.592096,144.349105
193.719125,144.349105
193.846154,144.049719
193.973183,144.049719
194.100212,144.049719
194.227241,144.049719
194.354270,144.049719
194.481299,144.049719
194.608327,144.049719
194.735356,144.049719
194.862385,143.964181
194.989414,143.964181
195.116443,143.365410
195.243472,143.365410
195.370501,143.365410
195.497530,143.365410
195.624559,143.279872
195.751588,143.279872
195.878617,139.002940
196.005646,139.002940
196.132675,137.719861
196.259704,137.719861
196.386733,134.041700
196.513761,134.041700
196.640790,134.041700
196.767819,134.041700
196.894848,134.041700
197.021877,134.041700
197.148906,134.383855
197.275935,134.383855
197.402964,134.383855
197.529993,134.383855
197.657022,134.383855
197.784051,134.383855
197.911080,134.383855
198.038109,134.383855
198.165138,134.383855
198.292167,134.383855
198.419195,132.416466
198.546224,132.416466
198.673253,132.416466
198.800282,132.416466
198.927311,132.416466
199.054340,132.416466
199.181369,137.548784
199.308398,137.548784
199.435427,137.719861
199.562456,137.719861
199.689485,137.719861
199.816514,137.719861
199.943543,137.719861
200.070572,137.719861
200.197601,137.719861
200.324629,137.719861
200.451658,137.719861
200.578687,137.719861
200.705716,137.719861
200.832745,137.719861
200.959774,137.463245
201.086803,137.463245
201.213832,137.463245
201.340861,137.463245
201.467890,133.186314
201.594919,133.186314
201.721948,133.186314
201.848977,133.186314
201.976006,131.390003
202.103035,131.390003
202.230064,131.390003
202.357092,131.390003
202.484121,134.212777
202.611150,134.212777
202.738179,134.383855
202.865208,134.383855
202.992237,134.383855
203.119266,134.383855
203.246295,134.383855
203.373324,134.383855
203.500353,134.383855
203.627382,134.383855
203.754411,134.383855
203.881440,134.383855
204.008469,134.127239
204.135498,134.127239
204.262526,134.127239
204.389555,134.127239
204.516584,134.127239
204.643613,134.127239
204.770642,139.302326
